vehicle,ts,fuel,ign,speed,n_msg,label,split
V36,2025-12-11 13:35:00,33.0,1.0,40.1,44,0,train
V36,2025-12-11 13:40:00,33.0,1.0,11.09,52,0,train
V36,2025-12-11 13:45:00,33.0,0.5,0.8,2,0,train
V36,2025-12-11 13:50:00,33.0,0.833,2.32,6,0,train
V36,2025-12-11 13:55:00,33.0,1.0,6.43,13,0,train
V36,2025-12-11 14:00:00,0.0,0.0,0.0,1,0,train
V36,2025-12-11 14:15:00,33.0,1.0,0.25,2,0,train
V36,2025-12-11 14:20:00,33.0,1.0,36.82,47,0,train
V36,2025-12-11 14:25:00,33.0,1.0,39.26,63,0,train
V36,2025-12-11 14:30:00,33.0,1.0,42.16,113,0,train
V36,2025-12-11 14:35:00,33.0,1.0,21.17,28,0,train
V36,2025-12-11 14:40:00,0.0,0.0,0.0,1,0,train
V36,2025-12-11 14:45:00,32.354,1.0,15.85,26,0,train
V36,2025-12-11 15:10:00,32.882,0.966,8.51,29,0,train
V36,2025-12-11 15:20:00,0.0,0.0,0.0,1,0,train
V36,2025-12-11 15:25:00,33.0,1.0,26.5,88,0,train
V36,2025-12-11 15:30:00,33.0,1.0,50.71,124,0,train
V36,2025-12-11 15:35:00,32.137,1.0,63.62,124,0,train
V36,2025-12-11 15:40:00,32.0,1.0,40.81,68,0,train
V36,2025-12-11 15:45:00,32.0,1.0,8.35,14,0,train
V36,2025-12-11 15:50:00,31.0,1.0,0.0,2,0,train
V36,2025-12-11 16:05:00,31.0,0.75,0.98,4,0,train
V36,2025-12-11 16:10:00,31.0,1.0,15.02,38,0,train
V36,2025-12-11 16:15:00,31.0,1.0,0.0,4,0,train
V36,2025-12-11 16:20:00,30.929,1.0,0.21,7,0,train
V36,2025-12-12 01:30:00,0.0,0.0,0.0,1,0,train
V36,2025-12-12 07:30:00,31.0,1.0,0.97,3,0,train
V36,2025-12-12 07:35:00,30.182,1.0,5.24,22,0,train
V36,2025-12-12 07:40:00,30.0,1.0,31.41,30,0,train
V36,2025-12-12 07:45:00,29.647,1.0,0.0,17,0,train
V36,2025-12-12 07:50:00,29.0,1.0,0.0,13,0,train
V36,2025-12-12 07:55:00,29.0,1.0,0.0,2,0,train
V36,2025-12-12 08:45:00,29.0,0.5,0.0,2,0,train
V36,2025-12-12 08:50:00,29.0,1.0,0.0,11,0,train
V36,2025-12-12 08:55:00,28.231,1.0,7.04,13,0,train
V36,2025-12-12 09:00:00,27.522,1.0,40.61,101,0,train
V36,2025-12-12 09:05:00,28.0,1.0,50.95,114,0,train
V36,2025-12-12 09:10:00,27.129,1.0,37.63,114,0,train
V36,2025-12-12 09:15:00,26.978,1.0,11.94,46,0,train
V36,2025-12-12 09:20:00,27.0,1.0,0.67,7,0,train
V36,2025-12-12 09:25:00,27.0,1.0,21.06,98,0,train
V36,2025-12-12 09:30:00,27.0,1.0,22.17,92,0,train
V36,2025-12-12 09:35:00,27.0,1.0,1.1,6,0,train
V36,2025-12-12 09:40:00,0.0,0.0,0.0,1,0,train
V36,2025-12-12 09:50:00,27.0,1.0,12.87,43,0,train
V36,2025-12-12 09:55:00,26.81,1.0,23.85,99,0,train
V36,2025-12-12 10:00:00,26.012,1.0,13.84,59,0,train
V36,2025-12-12 10:05:00,26.667,1.0,33.66,97,0,train
V36,2025-12-12 10:10:00,26.316,1.0,40.83,95,0,train
V36,2025-12-12 10:15:00,25.718,1.0,8.13,40,0,train
V36,2025-12-12 10:20:00,25.0,1.0,0.86,14,0,train
V36,2025-12-12 10:25:00,48.891,1.0,34.67,47,1,train
V36,2025-12-12 10:30:00,51.635,1.0,39.6,20,1,train
V36,2025-12-12 10:35:00,51.353,1.0,3.26,17,0,train
V36,2025-12-12 12:55:00,52.0,0.5,0.0,2,0,train
V36,2025-12-12 13:00:00,52.0,1.0,0.0,1,0,train
V36,2025-12-12 13:05:00,52.0,1.0,0.0,1,0,train
V36,2025-12-12 14:15:00,0.0,0.0,0.0,1,0,train
V36,2025-12-12 14:20:00,51.0,1.0,0.0,10,0,train
V36,2025-12-12 14:25:00,51.312,1.0,0.0,16,0,train
V36,2025-12-12 14:30:00,50.0,1.0,40.95,57,0,train
V36,2025-12-12 14:35:00,50.0,1.0,36.57,55,0,train
V36,2025-12-12 14:40:00,50.0,0.967,27.96,30,0,train
V36,2025-12-12 14:45:00,50.0,1.0,0.0,1,0,train
V36,2025-12-12 14:50:00,50.0,0.8,6.44,5,0,train
V36,2025-12-12 14:55:00,50.0,1.0,13.73,34,0,train
V36,2025-12-12 15:00:00,50.0,1.0,0.5,4,0,train
V36,2025-12-12 18:10:00,0.0,0.0,0.0,1,0,train
V37,2025-07-02 05:30:00,0.0,0.0,0.0,1,0,train
V37,2025-07-02 10:00:00,8.0,0.0,16.89,20,0,train
V37,2025-07-02 10:05:00,8.0,0.0,42.64,72,0,train
V37,2025-07-02 10:10:00,7.56,0.0,37.41,53,0,train
V37,2025-07-02 10:15:00,7.0,0.0,0.0,2,0,train
V37,2025-07-02 10:20:00,7.0,0.0,0.4,5,0,train
V37,2025-07-02 10:25:00,7.0,0.0,21.22,70,0,train
V37,2025-07-02 10:30:00,7.0,0.0,36.54,73,0,train
V37,2025-07-02 10:35:00,7.0,0.0,24.09,50,0,train
V37,2025-07-02 10:40:00,6.513,0.0,39.72,76,0,train
V37,2025-07-02 10:45:00,6.0,0.0,13.5,43,0,train
V37,2025-07-02 10:50:00,6.0,0.0,14.15,45,0,train
V37,2025-07-02 10:55:00,6.0,0.0,58.46,82,0,train
V37,2025-07-02 11:00:00,6.0,0.0,32.87,24,0,train
V37,2025-07-02 11:05:00,6.0,0.0,0.0,7,0,train
V37,2025-07-02 11:10:00,43.261,0.0,0.0,18,1,train
V37,2025-07-02 11:15:00,50.5,0.0,0.0,11,1,train
V37,2025-07-02 11:20:00,50.0,0.0,0.0,5,0,train
V37,2025-07-02 11:25:00,50.0,0.0,45.94,41,0,train
V37,2025-07-02 11:30:00,50.0,0.0,48.45,76,0,train
V37,2025-07-02 11:35:00,50.0,0.0,85.72,117,0,train
V37,2025-07-02 11:40:00,50.0,0.0,106.83,152,0,train
V37,2025-07-02 11:45:00,50.0,0.0,107.97,152,0,train
V37,2025-07-02 11:50:00,50.0,0.0,97.02,145,0,train
V37,2025-07-02 11:55:00,50.0,0.0,78.61,94,0,train
V37,2025-07-02 12:00:00,50.0,0.0,88.0,118,0,train
V37,2025-07-02 12:05:00,49.532,0.0,50.01,79,0,train
V37,2025-07-02 12:10:00,49.0,0.0,22.13,23,0,train
V37,2025-07-02 12:35:00,49.0,0.0,20.63,42,0,train
V37,2025-07-02 12:40:00,49.0,0.0,59.93,92,0,train
V37,2025-07-02 12:45:00,49.0,0.0,65.93,108,0,train
V37,2025-07-02 12:50:00,48.466,0.0,83.73,112,0,train
V37,2025-07-02 12:55:00,48.0,0.0,84.57,116,0,train
V37,2025-07-02 13:00:00,48.0,0.0,69.87,102,0,train
V37,2025-07-02 13:05:00,47.043,0.0,83.63,116,0,train
V37,2025-07-02 13:10:00,47.0,0.0,79.63,116,0,train
V37,2025-07-02 13:15:00,46.429,0.0,76.59,112,0,train
V37,2025-07-02 13:20:00,46.0,0.0,86.39,125,0,train
V37,2025-07-02 13:25:00,45.333,0.0,74.72,102,0,train
V37,2025-07-02 13:30:00,45.0,0.0,56.64,88,0,train
V37,2025-07-02 13:35:00,45.0,0.0,4.84,18,0,train
V37,2025-07-02 14:25:00,44.676,0.0,30.19,36,0,train
V37,2025-07-02 14:30:00,44.0,0.0,40.25,64,0,train
V37,2025-07-02 14:35:00,44.0,0.0,7.1,12,0,train
V37,2025-07-02 14:40:00,44.0,0.0,19.0,45,0,train
V37,2025-07-02 14:45:00,44.0,0.0,15.55,38,0,train
V37,2025-07-02 14:50:00,43.611,0.0,44.03,72,0,train
V37,2025-07-02 14:55:00,43.0,0.0,78.8,101,0,train
V37,2025-07-02 15:00:00,42.55,0.0,91.63,131,0,train
V37,2025-07-02 15:05:00,42.0,0.0,75.84,117,0,train
V37,2025-07-02 15:10:00,41.259,0.0,94.62,135,0,train
V37,2025-07-02 15:15:00,41.0,0.0,73.35,91,0,train
V37,2025-07-02 15:20:00,40.018,0.0,82.87,114,0,train
V37,2025-07-02 15:25:00,40.0,0.0,77.65,109,0,train
V37,2025-07-02 15:30:00,39.042,0.0,101.42,165,0,train
V37,2025-07-02 15:35:00,38.308,0.0,81.15,120,0,train
V37,2025-07-02 15:40:00,38.0,0.0,79.22,150,0,train
V37,2025-07-02 15:45:00,37.118,0.0,97.32,140,0,train
V37,2025-07-02 15:50:00,36.705,0.0,73.04,95,0,train
V37,2025-07-02 15:55:00,35.81,0.0,92.98,142,0,train
V37,2025-07-02 16:00:00,34.943,0.0,110.58,175,0,train
V37,2025-07-02 16:05:00,34.0,0.0,110.46,165,0,train
V37,2025-07-02 16:10:00,33.109,0.0,85.62,115,0,train
V37,2025-07-02 16:15:00,33.0,0.0,49.38,91,0,train
V37,2025-07-02 16:20:00,32.718,0.0,21.49,39,0,train
V37,2025-07-02 16:25:00,32.0,0.0,29.25,50,0,train
V37,2025-07-02 16:30:00,32.0,0.0,72.36,115,0,train
V37,2025-07-02 16:35:00,31.643,0.0,64.52,91,0,train
V37,2025-07-02 16:40:00,31.0,0.0,76.69,132,0,train
V37,2025-07-02 16:45:00,31.0,0.0,36.17,48,0,train
V37,2025-07-07 03:25:00,0.0,0.0,0.0,1,0,train
V37,2025-07-07 09:40:00,10.0,0.0,2.08,10,0,train
V37,2025-07-07 09:45:00,10.0,0.0,40.16,79,0,train
V37,2025-07-07 09:50:00,10.0,0.0,28.41,51,0,train
V37,2025-07-07 09:55:00,10.0,0.0,2.3,2,0,train
V37,2025-07-07 10:00:00,10.0,0.0,30.58,52,0,train
V37,2025-07-07 10:05:00,9.121,0.0,20.01,58,0,train
V37,2025-07-07 10:10:00,9.0,0.0,0.0,1,0,train
V37,2025-07-07 10:25:00,9.0,0.0,85.55,113,0,train
V37,2025-07-07 10:30:00,9.0,0.0,91.19,126,0,train
V37,2025-07-07 10:35:00,0.0,0.0,100.5,1,0,train
V37,2025-07-07 10:55:00,9.0,0.0,93.91,161,0,train
V37,2025-07-07 11:00:00,9.0,0.0,95.11,97,0,train
V37,2025-07-07 11:05:00,9.0,0.0,92.92,101,0,train
V37,2025-07-07 11:10:00,9.0,0.0,95.65,33,0,train
V37,2025-07-07 11:15:00,8.317,0.0,68.45,60,0,train
V37,2025-07-07 11:20:00,8.0,0.0,36.57,66,0,train
V37,2025-07-07 11:25:00,8.0,0.0,35.03,65,0,train
V37,2025-07-07 11:30:00,8.0,0.0,7.64,16,0,train
V37,2025-07-07 11:45:00,8.0,0.0,0.0,2,0,train
V37,2025-07-07 11:50:00,8.0,0.0,16.38,44,0,train
V37,2025-07-07 11:55:00,7.253,0.0,54.05,81,0,train
V37,2025-07-07 12:00:00,7.0,0.0,31.0,53,0,train
V37,2025-07-07 12:05:00,7.0,0.0,0.4,5,0,train
V37,2025-07-07 12:10:00,0.0,0.0,0.0,1,0,train
V37,2025-07-07 12:20:00,7.0,0.0,0.37,18,0,train
V37,2025-07-07 12:25:00,7.0,0.0,30.08,58,0,train
V37,2025-07-07 12:30:00,6.435,0.0,52.78,69,0,train
V37,2025-07-07 12:35:00,6.0,0.0,10.55,32,0,train
V37,2025-07-07 12:50:00,6.0,0.0,0.0,2,0,train
V37,2025-07-07 12:55:00,6.0,0.0,31.64,56,0,train
V37,2025-07-07 13:00:00,6.0,0.0,18.46,18,0,train
V37,2025-07-07 13:20:00,6.0,0.0,17.7,29,0,train
V37,2025-07-07 13:25:00,6.0,0.0,38.59,46,0,train
V37,2025-07-07 13:30:00,5.266,0.0,48.66,106,0,train
V37,2025-07-07 13:35:00,5.0,0.0,18.13,18,0,train
V37,2025-07-07 15:40:00,5.0,0.0,12.89,8,0,train
V37,2025-07-07 15:45:00,5.0,0.0,18.02,34,0,train
V37,2025-07-07 15:50:00,34.0,0.0,33.94,64,2,train
V37,2025-07-07 15:55:00,34.0,0.0,41.82,61,0,train
V37,2025-07-07 16:00:00,34.0,0.0,25.92,47,0,train
V37,2025-07-07 16:05:00,33.153,0.0,24.1,72,0,train
V37,2025-07-07 16:10:00,33.0,0.0,26.32,77,0,train
V37,2025-07-07 16:15:00,33.0,0.0,47.81,94,0,train
V37,2025-07-07 16:20:00,32.514,0.0,43.45,72,0,train
V37,2025-07-07 16:25:00,32.0,0.0,8.48,24,0,train
V37,2025-07-07 16:30:00,32.0,0.0,0.0,4,0,train
V37,2025-07-08 04:35:00,0.0,0.0,0.0,1,0,train
V37,2025-07-08 09:45:00,32.0,0.0,5.41,13,0,train
V37,2025-07-08 09:50:00,32.0,0.0,48.27,105,0,train
V37,2025-07-08 09:55:00,31.743,0.0,72.52,136,0,train
V37,2025-07-08 10:00:00,31.0,0.0,43.68,98,0,train
V37,2025-07-08 10:05:00,30.805,0.0,72.31,128,0,train
V37,2025-07-08 10:10:00,30.0,0.0,81.37,119,0,train
V37,2025-07-08 10:15:00,29.46,0.0,88.76,126,0,train
V37,2025-07-08 10:20:00,28.924,0.0,85.52,132,0,train
V37,2025-07-08 10:25:00,28.0,0.0,85.17,129,0,train
V37,2025-07-08 10:30:00,27.879,0.0,87.84,124,0,train
V37,2025-07-08 10:35:00,27.0,0.0,84.2,127,0,train
V37,2025-07-08 10:40:00,27.0,0.0,49.55,88,0,train
V37,2025-07-08 10:45:00,26.131,0.0,63.45,99,0,train
V37,2025-07-08 10:50:00,25.959,0.0,68.88,122,0,train
V37,2025-07-08 10:55:00,25.0,0.0,71.29,107,0,train
V37,2025-07-08 11:00:00,24.75,0.0,48.21,96,0,train
V37,2025-07-08 11:05:00,24.0,0.0,19.54,70,0,train
V37,2025-07-08 11:10:00,24.0,0.0,16.74,67,0,train
V37,2025-07-08 11:15:00,23.776,0.0,59.35,98,0,train
V37,2025-07-08 11:20:00,23.0,0.0,78.03,119,0,train
V37,2025-07-08 11:25:00,22.246,0.0,77.28,126,0,train
V37,2025-07-08 11:30:00,22.0,0.0,67.03,98,0,train
V37,2025-07-08 11:35:00,21.082,0.0,77.23,97,0,train
V37,2025-07-08 11:40:00,20.951,0.0,87.21,142,0,train
V37,2025-07-08 11:45:00,20.0,0.0,92.25,144,0,train
V37,2025-07-08 11:50:00,19.205,0.0,96.87,155,0,train
V37,2025-07-08 11:55:00,18.465,0.0,93.02,155,0,train
V37,2025-07-08 12:00:00,17.861,0.0,88.77,165,0,train
V37,2025-07-08 12:05:00,17.0,0.0,49.55,57,0,train
V37,2025-07-08 12:10:00,17.0,0.0,29.43,48,0,train
V37,2025-07-08 12:15:00,17.0,0.0,58.54,79,0,train
V37,2025-07-08 12:20:00,16.448,0.0,74.58,125,0,train
V37,2025-07-08 12:25:00,16.0,0.0,63.25,103,0,train
V37,2025-07-08 12:30:00,15.769,0.0,63.2,104,0,train
V37,2025-07-08 12:35:00,15.0,0.0,69.11,106,0,train
V37,2025-07-08 12:40:00,15.0,0.0,50.2,75,0,train
V37,2025-07-08 12:45:00,15.0,0.0,0.0,1,0,train
V37,2025-07-08 13:40:00,0.0,0.0,0.0,1,0,train
V37,2025-07-08 13:45:00,15.0,0.0,37.08,79,0,train
V37,2025-07-08 13:50:00,14.119,0.0,66.42,109,0,train
V37,2025-07-08 13:55:00,14.0,0.0,63.69,115,0,train
V37,2025-07-08 14:00:00,14.0,0.0,54.17,101,0,train
V37,2025-07-08 14:05:00,13.074,0.0,74.01,121,0,train
V37,2025-07-08 14:10:00,13.0,0.0,66.74,99,0,train
V37,2025-07-08 14:15:00,12.981,0.0,68.63,108,0,train
V37,2025-07-08 14:20:00,12.0,0.0,78.6,129,0,train
V37,2025-07-08 14:25:00,12.0,0.0,81.5,115,0,train
V37,2025-07-08 14:30:00,11.096,0.0,76.66,114,0,train
V37,2025-07-08 14:35:00,10.962,0.0,89.57,133,0,train
V37,2025-07-08 14:40:00,10.0,0.0,74.52,115,0,train
V37,2025-07-08 14:45:00,10.0,0.0,73.78,109,0,train
V37,2025-07-08 14:50:00,9.451,0.0,74.61,113,0,train
V37,2025-07-08 14:55:00,9.0,0.0,91.13,140,0,train
V37,2025-07-08 15:00:00,8.275,0.0,90.39,153,0,train
V37,2025-07-08 15:05:00,7.667,0.0,92.4,172,0,train
V37,2025-07-08 15:10:00,7.0,0.0,85.07,123,0,train
V37,2025-07-08 15:15:00,6.921,0.0,82.19,126,0,train
V37,2025-07-08 15:20:00,6.0,0.0,78.61,117,0,train
V37,2025-07-08 15:25:00,6.0,0.0,67.4,79,0,train
V37,2025-07-08 15:30:00,5.634,0.0,77.05,123,0,train
V37,2025-07-08 15:35:00,5.0,0.0,55.88,56,0,train
V37,2025-07-08 15:40:00,50.0,0.0,12.9,39,2,train
V37,2025-07-08 16:15:00,50.0,0.0,16.4,39,0,train
V37,2025-07-08 16:20:00,50.0,0.0,19.41,84,0,train
V37,2025-07-08 16:25:00,50.0,0.0,11.67,34,0,train
V37,2025-07-08 16:30:00,50.0,0.0,17.5,82,0,train
V37,2025-07-08 16:35:00,50.0,0.0,42.87,89,0,train
V37,2025-07-08 16:40:00,50.0,0.0,24.8,55,0,train
V37,2025-07-08 16:45:00,50.0,0.0,8.87,24,0,train
V37,2025-07-08 17:00:00,50.0,0.0,2.92,5,0,train
V37,2025-07-08 17:05:00,50.0,0.0,0.0,4,0,train
V37,2025-07-08 17:20:00,50.0,0.0,0.27,3,0,train
V37,2025-07-08 17:25:00,0.0,0.0,0.3,1,0,train
V37,2025-07-08 17:30:00,50.0,0.0,0.0,1,0,train
V37,2025-07-08 17:35:00,50.0,0.0,0.0,1,0,train
V37,2025-07-08 17:40:00,50.0,0.0,0.0,3,0,train
V37,2025-07-14 01:05:00,0.0,0.0,0.0,1,0,train
V37,2025-07-14 09:35:00,11.0,0.0,5.05,11,0,train
V37,2025-07-14 09:40:00,11.0,0.0,11.53,21,0,train
V37,2025-07-14 09:45:00,10.683,0.0,34.26,60,0,train
V37,2025-07-14 09:50:00,10.0,0.0,46.36,95,0,train
V37,2025-07-14 09:55:00,10.0,0.0,27.22,32,0,train
V37,2025-07-14 10:10:00,10.0,0.0,2.85,8,0,train
V37,2025-07-14 10:15:00,10.0,0.0,33.98,92,0,train
V37,2025-07-14 10:20:00,9.782,0.0,46.99,78,0,train
V37,2025-07-14 10:25:00,9.0,0.0,35.44,68,0,train
V37,2025-07-14 10:30:00,9.0,0.0,14.36,32,0,train
V37,2025-07-14 10:35:00,9.0,0.0,19.21,58,0,train
V37,2025-07-14 10:40:00,9.0,0.0,48.18,92,0,train
V37,2025-07-14 10:45:00,8.203,0.0,35.88,69,0,train
V37,2025-07-14 10:50:00,8.0,0.0,34.31,55,0,train
V37,2025-07-14 10:55:00,8.0,0.0,1.62,9,0,train
V37,2025-07-14 11:25:00,8.0,0.0,16.62,45,0,train
V37,2025-07-14 11:35:00,8.0,0.0,1.72,4,0,train
V37,2025-07-14 11:40:00,7.97,0.0,15.15,46,0,train
V37,2025-07-14 11:45:00,25.0,0.0,5.29,14,2,train
V37,2025-07-14 11:50:00,45.202,0.0,44.36,84,2,train
V37,2025-07-14 11:55:00,45.0,0.0,15.37,7,0,train
V37,2025-07-14 12:00:00,45.0,0.0,25.0,55,0,train
V37,2025-07-14 12:05:00,45.0,0.0,0.0,1,0,train
V37,2025-07-14 12:10:00,45.0,0.0,0.0,1,0,train
V37,2025-07-14 12:15:00,45.0,0.0,0.0,1,0,train
V37,2025-07-14 12:20:00,45.0,0.0,26.01,40,0,train
V37,2025-07-14 12:25:00,45.0,0.0,24.77,61,0,train
V37,2025-07-14 12:30:00,45.0,0.0,0.0,2,0,train
V37,2025-07-14 14:05:00,45.0,0.0,6.62,11,0,train
V37,2025-07-14 14:10:00,44.873,0.0,38.67,75,0,train
V37,2025-07-14 14:15:00,44.0,0.0,37.38,96,0,train
V37,2025-07-14 14:20:00,44.0,0.0,9.09,27,0,train
V37,2025-07-14 15:15:00,44.0,0.0,1.81,13,0,train
V37,2025-07-14 15:20:00,44.0,0.0,1.27,7,0,train
V37,2025-07-14 15:25:00,44.0,0.0,1.12,8,0,train
V37,2025-07-14 15:50:00,44.0,0.0,5.24,5,0,train
V37,2025-07-14 15:55:00,44.0,0.0,16.49,16,0,train
V37,2025-07-14 16:00:00,44.0,0.0,53.66,100,0,train
V37,2025-07-14 16:05:00,43.596,0.0,29.71,47,0,train
V37,2025-07-14 16:10:00,43.0,0.0,62.7,105,0,train
V37,2025-07-14 16:15:00,43.0,0.0,61.4,110,0,train
V37,2025-07-14 16:20:00,42.909,0.0,51.77,77,0,train
V37,2025-07-14 16:25:00,42.0,0.0,28.53,73,0,train
V37,2025-07-14 16:30:00,42.0,0.0,18.85,36,0,train
V37,2025-07-14 16:35:00,0.0,0.0,0.0,1,0,train
V37,2025-07-14 17:00:00,42.0,0.0,94.38,145,0,train
V37,2025-07-14 17:05:00,42.0,0.0,18.03,49,0,train
V37,2025-07-14 17:10:00,41.906,0.0,35.78,53,0,train
V37,2025-07-14 17:15:00,41.0,0.0,59.47,84,0,train
V37,2025-07-14 17:20:00,41.0,0.0,61.78,85,0,train
V37,2025-07-14 17:25:00,41.0,0.0,16.4,44,0,train
V37,2025-07-14 17:30:00,40.222,0.0,78.05,135,0,train
V37,2025-07-14 17:35:00,40.0,0.0,44.57,86,0,train
V37,2025-07-14 17:40:00,40.0,0.0,0.0,3,0,train
V37,2025-08-05 08:25:00,0.0,0.0,0.0,1,0,train
V37,2025-08-05 10:25:00,14.0,0.0,17.35,34,0,train
V37,2025-08-05 10:30:00,13.495,0.0,56.0,107,0,train
V37,2025-08-05 10:35:00,13.0,0.0,68.01,119,0,train
V37,2025-08-05 10:40:00,13.0,0.0,9.99,20,0,train
V37,2025-08-05 10:45:00,13.0,0.0,0.0,3,0,train
V37,2025-08-05 11:10:00,13.0,0.0,94.13,79,0,train
V37,2025-08-05 11:15:00,13.0,0.0,92.93,130,0,train
V37,2025-08-05 11:20:00,12.672,0.0,100.37,239,0,train
V37,2025-08-05 11:25:00,12.0,0.0,97.27,174,0,train
V37,2025-08-05 11:30:00,12.0,0.0,91.8,42,0,train
V37,2025-08-05 11:35:00,12.0,0.0,0.0,7,0,train
V37,2025-08-05 11:40:00,12.0,0.0,0.0,1,0,train
V37,2025-08-05 12:20:00,0.0,0.0,0.0,1,0,train
V37,2025-08-05 12:25:00,11.627,0.0,96.08,167,0,train
V37,2025-08-05 12:30:00,11.0,0.0,86.89,94,0,train
V37,2025-08-05 12:35:00,11.0,0.0,30.54,101,0,train
V37,2025-08-05 12:40:00,11.0,0.0,19.09,26,0,train
V37,2025-08-05 12:45:00,11.0,0.0,6.77,7,0,train
V37,2025-08-05 12:50:00,11.0,0.0,0.0,6,0,train
V37,2025-08-05 12:55:00,11.0,0.0,0.0,1,0,train
V37,2025-08-05 13:00:00,11.0,0.0,0.0,1,0,train
V37,2025-08-05 13:05:00,10.0,0.0,14.61,15,0,train
V37,2025-08-05 13:10:00,10.0,0.0,36.14,73,0,train
V37,2025-08-05 13:15:00,10.0,0.0,28.2,78,0,train
V37,2025-08-05 13:20:00,10.0,0.0,33.78,57,0,train
V37,2025-08-05 13:25:00,9.0,0.0,22.96,54,0,train
V37,2025-08-05 13:40:00,9.0,0.0,20.79,18,0,train
V37,2025-08-05 13:45:00,9.0,0.0,43.15,95,0,train
V37,2025-08-05 13:50:00,9.0,0.0,47.82,80,0,train
V37,2025-08-05 13:55:00,9.0,0.0,1.62,6,0,train
V37,2025-08-05 14:00:00,8.526,0.0,52.28,20,0,train
V37,2025-08-05 14:05:00,8.0,0.0,99.99,79,0,train
V37,2025-08-05 14:10:00,8.0,0.0,39.3,10,0,train
V37,2025-08-05 14:15:00,8.0,0.0,19.98,5,0,train
V37,2025-08-05 14:45:00,8.0,0.0,12.03,11,0,train
V37,2025-08-05 14:50:00,8.0,0.0,38.74,68,0,train
V37,2025-08-05 14:55:00,8.0,0.0,38.06,76,0,train
V37,2025-08-05 15:00:00,8.0,0.0,25.38,55,0,train
V37,2025-08-05 15:05:00,8.0,0.0,0.0,9,0,train
V37,2025-08-05 15:40:00,8.0,0.0,82.86,25,0,train
V37,2025-08-05 15:45:00,7.0,0.0,0.0,18,0,train
V37,2025-08-05 15:50:00,7.0,0.0,71.9,60,0,train
V37,2025-08-05 15:55:00,7.0,0.0,0.0,17,0,train
V37,2025-08-05 16:00:00,34.275,0.0,79.93,55,1,train
V37,2025-08-05 16:05:00,45.0,0.0,65.03,24,1,train
V37,2025-08-05 16:10:00,45.0,0.0,77.08,73,0,train
V37,2025-08-05 16:15:00,45.0,0.0,19.78,40,0,train
V37,2025-08-05 16:35:00,44.446,0.0,36.84,57,0,train
V37,2025-08-05 16:40:00,44.0,0.0,35.49,87,0,train
V37,2025-08-05 16:45:00,44.0,0.0,22.92,51,0,train
V37,2025-08-05 16:50:00,44.0,0.0,39.16,86,0,train
V37,2025-08-05 16:55:00,44.0,0.0,46.58,92,0,train
V37,2025-08-05 17:00:00,44.0,0.0,12.46,21,0,train
V37,2025-08-11 02:10:00,0.0,0.0,0.0,1,0,train
V37,2025-08-11 09:35:00,8.0,0.0,0.0,6,1,train
V37,2025-08-11 09:40:00,35.413,0.0,95.13,86,1,train
V37,2025-08-11 09:45:00,50.0,0.0,50.0,68,1,train
V37,2025-08-11 09:50:00,50.0,0.0,72.62,134,0,train
V37,2025-08-11 09:55:00,50.0,0.0,69.54,105,0,train
V37,2025-08-11 10:00:00,50.0,0.0,89.37,134,0,train
V37,2025-08-11 10:05:00,49.396,0.0,93.63,144,0,train
V37,2025-08-11 10:10:00,49.0,0.0,94.67,139,0,train
V37,2025-08-11 10:15:00,49.0,0.0,82.89,131,0,train
V37,2025-08-11 10:20:00,49.0,0.0,76.93,109,0,train
V37,2025-08-11 10:25:00,48.304,0.0,86.02,120,0,train
V37,2025-08-11 10:30:00,47.964,0.0,79.04,111,0,train
V37,2025-08-11 10:35:00,47.0,0.0,86.07,109,0,train
V37,2025-08-11 10:40:00,47.0,0.0,82.75,113,0,train
V37,2025-08-11 10:45:00,46.083,0.0,15.96,24,0,train
V37,2025-08-11 11:10:00,46.0,0.0,1.04,7,0,train
V37,2025-08-11 11:15:00,46.0,0.0,53.48,74,0,train
V37,2025-08-11 11:20:00,45.596,0.0,93.58,141,0,train
V37,2025-08-11 11:25:00,45.0,0.0,87.9,134,0,train
V37,2025-08-11 11:30:00,44.582,0.0,28.75,79,0,train
V37,2025-08-11 11:35:00,44.0,0.0,0.57,7,0,train
V37,2025-08-11 11:40:00,44.0,0.0,15.53,31,0,train
V37,2025-08-11 11:50:00,44.0,0.0,20.34,30,0,train
V37,2025-08-11 11:55:00,44.0,0.0,56.73,103,0,train
V37,2025-08-11 12:00:00,43.843,0.0,77.31,102,0,train
V37,2025-08-11 12:05:00,43.0,0.0,83.14,119,0,train
V37,2025-08-11 12:10:00,42.51,0.0,86.27,134,0,train
V37,2025-08-11 12:15:00,41.733,0.0,94.88,146,0,train
V37,2025-08-11 12:20:00,41.0,0.0,97.5,157,0,train
V37,2025-08-11 12:25:00,40.271,0.0,82.18,117,0,train
V37,2025-08-11 12:30:00,40.0,0.0,74.07,107,0,train
V37,2025-08-11 12:35:00,39.187,0.0,69.65,134,0,train
V37,2025-08-11 12:40:00,39.0,0.0,56.14,102,0,train
V37,2025-08-11 12:45:00,39.0,0.0,11.78,21,0,train
V37,2025-08-11 12:50:00,39.0,0.0,16.79,43,0,train
V37,2025-08-11 12:55:00,38.514,0.0,42.82,74,0,train
V37,2025-08-11 13:00:00,38.0,0.0,42.63,68,0,train
V37,2025-08-11 13:05:00,38.0,0.0,7.9,15,0,train
